Date,Address,SO2,NO2,O3,CO,PM10,PM2.5
2019-08-04 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.016,0.077,0.5,36,10
2019-08-05 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.012,0.06,0.4,39,19
2019-08-06 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.01,0.054,0.3,24,21
2019-08-07 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.022,0.007,0.4,16,12
2019-08-08 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.018,0.048,0.4,39,38
2019-08-09 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.025,0.026,0.4,23,15
2019-08-10 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.012,0.05,0.3,23,18
2019-08-11 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.008,0.03,0.3,17,10
2019-08-12 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.019,0.011,0.4,15,13
2019-08-13 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.023,0.5,19,13
2019-08-14 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.014,0.034,0.4,15,8
2019-08-15 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.008,0.4,11,6
2019-08-16 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.02,0.029,0.5,18,14
2019-08-17 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.02,0.045,0.5,32,23
2019-08-18 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.011,0.056,0.5,24,18
2019-08-19 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.047,0.5,24,17
2019-08-20 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.014,0.05,0.5,32,25
2019-08-21 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.031,0.035,0.6,39,29
2019-08-22 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.019,0.049,0.5,40,24
2019-08-23 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.013,0.046,0.5,28,21
2019-08-24 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.039,0.017,0.6,29,14
2019-08-25 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.014,0.041,0.5,21,12
2019-08-26 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.021,0.04,0.6,27,16
2019-08-27 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.019,0.039,0.5,19,14
2019-08-28 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.03,0.047,0.5,37,28
2019-08-29 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.035,0.029,0.7,17,14
2019-08-30 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.039,0.4,17,11
2019-08-31 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.04,0.4,24,16
2019-09-01 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.014,0.04,0.5,34,15
2019-09-02 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.016,0.044,0.5,27,17
2019-09-03 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.019,0.029,0.5,21,13
2019-09-04 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.024,0.014,0.5,8,3
2019-09-05 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.022,0.013,0.4,14,10
2019-09-06 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.017,0.02,0.5,17,9
2019-09-09 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.032,0.023,0.6,32,24
2019-09-10 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.022,0.018,0.5,82,6
2019-09-11 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.012,0.036,0.4,5,3
2019-09-12 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.011,0.021,0.3,21,5
2019-09-13 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.008,0.034,0.3,17,6
2019-09-14 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.022,0.022,0.4,20,11
2019-09-15 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.006,0.035,0.4,8,5
2019-09-16 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.01,0.031,0.3,14,7
2019-09-17 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.021,0.031,0.4,13,8
2019-09-18 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.012,0.04,0.4,31,18
2019-09-19 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.031,0.4,34,16
2019-09-20 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.018,0.4,19,7
2019-09-21 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.027,0.015,0.4,16,8
2019-09-22 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.006,0.035,0.3,5,2
2019-09-23 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.011,0.03,0.3,12,5
2019-09-24 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.029,0.4,28,14
2019-09-25 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.026,0.033,0.7,33,20
2019-09-26 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.019,0.029,0.4,25,16
2019-09-27 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.024,0.025,0.4,19,10
2019-09-28 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.02,0.037,0.4,25,18
2019-09-29 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.009,0.056,0.4,33,26
2019-09-30 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.027,0.047,0.7,39,26
2019-10-01 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.031,0.035,0.5,35,26
2019-10-02 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.022,0.01,0.5,18,14
2019-10-03 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.007,0.024,0.3,6,4
2019-10-04 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.027,0.019,0.4,21,14
2019-10-05 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.012,0.019,0.5,45,25
2019-10-06 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.002,0.008,0.028,0.3,11,6
2019-10-07 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.028,0.008,0.5,10,7
2019-10-08 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.01,0.032,0.5,30,17
2019-10-09 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.017,0.023,0.4,21,10
2019-10-10 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.04,0.012,0.7,29,15
2019-10-11 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.023,0.028,0.6,40,25
2019-10-12 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.007,0.032,0.3,25,10
2019-10-13 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.002,0.008,0.028,0.3,16,7
2019-10-14 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.01,0.031,0.5,29,21
2019-10-15 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.002,0.012,0.024,0.5,11,6
2019-10-16 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.021,0.03,0.4,26,16
2019-10-17 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.025,0.021,0.5,31,21
2019-10-18 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.016,0.026,0.4,18,6
2019-10-19 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.002,0.014,0.029,0.3,18,9
2019-10-20 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.024,0.027,0.6,48,32
2019-10-21 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.032,0.031,0.6,43,26
2019-10-22 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.034,0.5,23,18
2019-10-23 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.015,0.028,0.4,14,10
2019-10-24 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.013,0.035,0.4,29,17
2019-10-25 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.019,0.026,0.3,23,8
2019-10-26 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.013,0.022,0.4,21,15
2019-10-27 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.015,0.028,0.4,23,14
2019-10-28 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.021,0.031,0.4,30,19
2019-10-29 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.013,0.026,0.4,140,143
2019-10-30 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.028,0.02,0.4,21,9
2019-10-31 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.033,0.028,0.5,52,19
2019-11-01 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.031,0.024,0.7,68,32
2019-11-02 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.05,0.015,0.7,79,37
2019-11-03 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.018,0.036,0.5,66,34
2019-11-04 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.002,0.01,0.052,0.3,6,3
2019-11-05 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.025,0.026,0.5,30,19
2019-11-06 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.036,0.023,0.7,58,42
2019-11-07 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.018,0.031,0.6,54,32
2019-11-08 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.025,0.02,0.5,42,18
2019-11-09 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.033,0.019,0.6,44,24
2019-11-10 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.035,0.012,0.6,49,34
2019-11-11 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.013,0.03,0.5,15,13
2019-11-12 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.045,0.008,0.9,45,23
2019-11-13 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.045,0.005,0.9,54,34
2019-11-14 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.01,0.025,0.3,25,5
2019-11-15 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.042,0.003,0.8,19,11
2019-11-16 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.024,0.015,0.5,22,14
2019-11-17 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.044,0.006,0.6,35,19
2019-11-18 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.011,0.023,0.3,136,18
2019-11-19 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.012,0.023,0.3,33,11
2019-11-20 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.02,0.018,0.4,20,9
2019-11-21 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.033,0.01,0.6,34,19
2019-11-22 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.037,0.012,0.8,39,19
2019-11-23 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.031,0.013,0.6,27,12
2019-11-24 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.041,0.006,0.8,36,23
2019-11-25 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.01,0.5,26,18
2019-11-26 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.028,0.012,0.5,11,7
2019-11-27 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.018,0.021,0.6,38,24
2019-11-28 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.038,0.009,0.8,24,14
2019-11-29 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.028,0.015,0.6,45,29
2019-11-30 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.041,0.009,0.7,38,28
2019-12-01 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.048,0.005,0.9,51,40
2019-12-02 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.013,0.024,0.4,18,10
2019-12-03 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.046,0.004,0.8,32,21
2019-12-04 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.023,0.018,0.5,22,12
2019-12-05 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.012,0.022,0.4,18,12
2019-12-06 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.023,0.013,0.5,27,18
2019-12-07 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.043,0.003,0.8,45,36
2019-12-08 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.033,0.01,0.8,71,61
2019-12-09 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.042,0.003,1,71,61
2019-12-10 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.059,0.008,1.1,139,120
2019-12-11 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.019,0.026,0.7,109,75
2019-12-12 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.018,0.016,0.4,24,18
2019-12-13 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.043,0.006,0.7,32,21
2019-12-14 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.015,0.021,0.5,31,23
2019-12-15 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.029,0.015,0.6,34,29
2019-12-16 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.037,0.008,0.7,35,27
2019-12-17 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.039,0.004,0.8,37,27
2019-12-18 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.031,0.012,0.7,47,34
2019-12-19 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.017,0.024,0.4,25,15
2019-12-20 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.018,0.022,0.5,27,21
2019-12-21 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.049,0.004,0.8,43,30
2019-12-22 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.031,0.013,0.7,62,48
2019-12-23 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.025,0.018,0.8,62,48
2019-12-24 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.044,0.011,1,84,64
2019-12-25 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.039,0.009,0.9,57,46
2019-12-26 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.024,0.018,0.8,88,62
2019-12-27 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.003,0.025,0.021,0.6,25,13
2019-12-28 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.005,0.035,0.012,0.6,44,28
2019-12-29 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.034,0.011,0.7,49,33
2019-12-30 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.05,0.003,0.8,63,46
2019-12-31 12:00,"19, Jong-ro 35ga-gil, Jongno-gu, Seoul, Republic of Korea",0.004,0.014,0.024,0.4,19,15
2019-01-01 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.02,0.028,0.5,35,24
2019-01-02 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.03,0.021,0.5,33,21
2019-01-03 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.038,0.016,0.6,33,18
2019-01-04 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.078,0.003,1.3,74,52
2019-01-05 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.024,0.025,0.5,44,23
2019-01-06 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.035,0.019,0.6,62,33
2019-01-07 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.019,0.034,0.6,50,31
2019-01-08 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.016,0.035,0.5,35,18
2019-01-09 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.046,0.008,0.8,61,25
2019-01-10 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.045,0.012,0.6,50,30
2019-01-11 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.049,0.013,0.8,75,50
2019-01-12 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.06,0.01,0.9,108,78
2019-01-13 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.007,0.055,0.019,1.1,118,78
2019-01-14 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.007,0.078,0.007,1.6,190,139
2019-01-15 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.025,0.029,1.1,135,90
2019-01-16 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.026,0.019,0.4,46,20
2019-01-17 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.02,0.032,0.5,43,19
2019-01-18 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.061,0.008,0.8,48,30
2019-01-19 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.008,0.069,0.006,1.2,121,83
2019-01-20 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.012,0.037,0.4,43,14
2019-01-21 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.046,0.005,0.6,41,19
2019-01-22 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.038,0.02,0.6,66,28
2019-01-23 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.024,0.036,0.6,80,48
2019-01-24 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.039,0.016,0.5,39,19
2019-01-25 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.014,0.038,0.5,38,23
2019-01-26 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.016,0.033,0.4,39,22
2019-01-27 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.038,0.019,0.6,40,24
2019-01-28 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.011,0.04,0.4,93,15
2019-01-29 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.046,0.011,0.7,64,19
2019-01-30 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.043,0.019,0.5,56,28
2019-01-31 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0,0,0,0,0,0
2019-02-01 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.026,0.023,0.6,37,17
2019-02-02 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.043,0.01,0.6,63,38
2019-02-03 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.002,0.037,0.014,0.6,22,17
2019-02-04 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.008,0.043,0.3,48,24
2019-02-05 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.036,0.018,0.6,78,20
2019-02-06 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.048,0.016,0.8,100,38
2019-02-07 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.01,0.04,0.3,31,10
2019-02-08 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.027,0.019,0.5,37,19
2019-02-09 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.008,0.039,0.4,32,14
2019-02-10 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.032,0.017,0.6,51,30
2019-02-11 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.012,0.038,0.4,31,15
2019-02-12 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.021,0.041,0.7,70,47
2019-02-13 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.014,0.038,0.4,30,13
2019-02-14 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.035,0.024,0.6,38,17
2019-02-15 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.039,0.02,0.4,33,25
2019-02-16 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.018,0.036,0.7,61,45
2019-02-17 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.017,0.037,0.5,33,21
2019-02-18 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.059,0.01,0.9,49,28
2019-02-19 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.003,0.041,0.007,0.7,51,42
2019-02-20 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.022,0.039,0.7,76,62
2019-02-21 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.053,0.018,1,92,71
2019-02-22 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.067,0.012,1,89,64
2019-02-23 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.024,0.041,0.4,30,18
2019-02-24 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.008,0.043,0.035,0.6,71,51
2019-02-25 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0,0,0,0,21,14
2019-02-26 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.004,0.038,0.023,0.5,50,22
2019-02-27 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.005,0.048,0.025,0.6,62,42
2019-02-28 12:00,"15, Deoksugung-gil, Jung-gu, Seoul, Republic of Korea",0.006,0.056,0.029,0.8,88,57
